584,7361,1.0
287,2501,1.0
457,3717,0.0
460,3683,0.0
346,4121,1.0
502,1405,0.0
405,2728,0.0
294,2115,0.0
426,81834,0.0
260,4220,0.0
17,1173,0.0
564,1762,0.0
15,2706,0.0
189,1216,0.0
433,1206,0.0
22,8636,0.0
529,66371,0.0
505,955,0.0
143,5669,0.0
654,8376,0.0
312,1218,0.0
430,6365,0.0
195,3543,0.0
461,1527,0.0
176,1760,0.0
242,1252,1.0
235,3186,0.0
388,1466,1.0
23,3067,1.0
30,4896,0.0
577,7355,1.0
644,527,1.0
242,1208,1.0
156,585,0.0
19,588,0.0
534,1407,0.0
270,103341,0.0
30,596,0.0
431,42004,1.0
536,223,1.0
91,1210,1.0
294,3253,0.0
514,144,0.0
553,1242,0.0
58,2180,0.0
537,1356,1.0
98,79132,0.0
242,507,1.0
28,1059,1.0
443,1274,1.0
475,102880,0.0
96,47202,0.0
518,616,0.0
275,4995,0.0
564,1414,0.0
185,48,0.0
400,480,1.0
461,3246,0.0
396,110,0.0
457,4886,0.0
461,105,0.0
510,232,0.0
275,69640,0.0
564,1248,0.0
373,2248,0.0
95,2120,0.0
86,650,0.0
505,3095,0.0
187,2396,0.0
380,6281,0.0
607,442,0.0
480,48780,1.0
133,7371,0.0
224,52,0.0
363,364,0.0
333,47099,1.0
575,3379,0.0
480,1265,1.0
441,1759,0.0
311,6533,0.0
522,1220,1.0
509,349,0.0
564,76,0.0
479,4306,0.0
81,7323,0.0
563,4226,0.0
366,47518,0.0
30,2003,0.0
649,112,0.0
418,480,1.0
177,329,0.0
236,3578,0.0
355,316,0.0
199,47,0.0
34,1270,0.0
250,30812,1.0
15,44004,0.0
19,154,0.0
150,3617,0.0
15,2126,0.0
265,1956,0.0
77,5650,0.0
619,150,1.0
525,2143,0.0
561,8961,0.0
430,3129,0.0
48,79868,0.0
242,3359,1.0
273,919,1.0
212,36519,0.0
614,902,0.0
48,110730,0.0
213,2141,0.0
19,597,0.0
394,585,0.0
19,383,0.0
564,435,0.0
130,4571,0.0
353,37386,0.0
179,5816,1.0
472,2621,0.0
250,6539,0.0
189,3863,1.0
165,1291,0.0
21,344,0.0
547,3424,1.0
648,6022,0.0
102,1218,1.0
481,109487,0.0
262,2160,0.0
380,6753,0.0
564,1028,0.0
19,1389,0.0
380,4306,1.0
624,2735,0.0
76,2087,0.0
621,3101,0.0
657,150,0.0
463,4979,0.0
564,3693,0.0
240,8507,0.0
165,350,0.0
452,2757,0.0
73,40574,0.0
328,7697,0.0
486,102481,0.0
565,480,0.0
268,1265,0.0
396,356,0.0
213,93326,0.0
647,1914,1.0
331,527,0.0
28,1945,1.0
32,266,0.0
48,8906,0.0
472,5267,0.0
190,2433,0.0
547,518,0.0
197,2100,0.0
213,53972,0.0
189,1208,1.0
176,1232,0.0
624,116413,0.0
668,1233,0.0
148,1234,0.0
468,83096,0.0
547,2852,0.0
104,27611,0.0
358,3301,0.0
433,593,0.0
30,2024,0.0
168,358,0.0
57,608,1.0
481,680,0.0
56,134170,0.0
303,1968,0.0
373,2717,0.0
285,2470,0.0
665,3578,1.0
270,108548,0.0
212,56339,0.0
457,31685,0.0
358,362,0.0
556,590,1.0
371,30812,0.0
522,1485,0.0
653,2762,1.0
46,33615,1.0
94,40414,0.0
358,921,1.0
150,2762,0.0
52,8983,0.0
548,445,0.0
547,176,1.0
119,3467,1.0
547,47261,0.0
547,495,0.0
250,72998,1.0
457,102686,0.0
624,102880,0.0
512,5064,1.0
468,59615,0.0
386,6242,0.0
648,87485,0.0
431,2571,0.0
475,6863,0.0
452,3435,0.0
626,3325,0.0
547,3526,0.0
15,159093,0.0
585,1270,0.0
380,63113,0.0
19,1082,0.0
530,661,1.0
564,1100,0.0
472,2518,0.0
105,4448,0.0
553,1197,0.0
200,3827,0.0
410,8665,0.0
468,913,0.0
111,7451,0.0
307,1186,0.0
457,1201,0.0
201,3498,0.0
30,3543,1.0
73,1221,1.0
148,3386,0.0
84,2329,0.0
664,377,0.0
131,4025,0.0
618,4973,0.0
665,3964,0.0
130,2502,0.0
299,2600,0.0
270,4979,0.0
30,3252,0.0
619,432,0.0
529,2779,0.0
624,3087,0.0
351,1207,1.0
29,58559,1.0
624,454,0.0
306,1965,0.0
353,30707,0.0
416,481,0.0
105,1179,0.0
73,2294,0.0
330,349,0.0
505,1597,0.0
580,1645,0.0
505,3252,0.0
373,2352,0.0
125,5989,1.0
580,2,0.0
494,54286,0.0
79,7153,0.0
130,3481,0.0
232,2002,0.0
15,2699,0.0
587,6890,0.0
30,2231,1.0
457,4340,0.0
407,6331,0.0
547,5238,1.0
105,1246,0.0
247,2735,0.0
635,1219,1.0
481,63179,0.0
73,61248,0.0
88,316,0.0
380,91842,0.0
458,1291,0.0
487,31,1.0
111,1527,0.0
353,593,0.0
262,3979,0.0
475,109578,0.0
391,1206,0.0
279,595,0.0
596,454,0.0
61,46578,1.0
306,1405,0.0
291,315,0.0
624,1148,0.0
547,7182,0.0
128,4310,1.0
402,69757,0.0
239,934,0.0
624,112818,0.0
30,45,0.0
300,1391,0.0
320,4973,0.0
190,2759,0.0
353,1690,0.0
33,4502,0.0
60,5952,0.0
15,114635,0.0
297,79008,0.0
514,231,0.0
502,1,0.0
433,79132,0.0
187,1022,0.0
149,2291,0.0
165,7802,0.0
564,3169,0.0
519,97306,0.0
2,272,0.0
221,832,0.0
56,53123,0.0
363,2436,0.0
547,5989,0.0
457,2353,0.0
580,3107,0.0
200,2028,0.0
585,1249,0.0
626,247,0.0
201,58,0.0
463,380,0.0
494,1704,0.0
295,2502,0.0
388,2289,0.0
597,943,0.0
373,2064,0.0
185,661,0.0
119,2111,0.0
615,107141,0.0
505,2028,0.0
472,551,1.0
321,1188,0.0
624,69118,0.0
234,56367,0.0
213,1688,0.0
452,4975,0.0
547,3169,0.0
185,4571,0.0
17,8620,0.0
262,6287,0.0
617,562,0.0
248,2528,0.0
355,2808,0.0
176,2628,0.0
434,806,0.0
468,455,0.0
224,306,0.0
628,54997,0.0
41,2571,1.0
407,3158,0.0
56,8914,0.0
119,1037,0.0
355,2550,0.0
430,44840,0.0
581,4445,0.0
306,1019,0.0
463,161,0.0
353,7108,0.0
627,1641,0.0
469,1947,1.0
26,4027,0.0
398,1073,0.0
482,3018,1.0
350,3755,0.0
636,85,1.0
150,1668,0.0
659,471,0.0
406,4329,0.0
652,24,1.0
212,79132,1.0
592,1210,1.0
56,4848,0.0
212,6482,0.0
444,3969,0.0
468,48741,0.0
529,492,1.0
75,1127,0.0
596,3535,0.0
569,903,1.0
128,2540,0.0
379,8665,0.0
564,2953,0.0
130,720,0.0
95,2069,0.0
564,260,0.0
363,1680,0.0
273,79132,0.0
311,2852,0.0
195,2100,0.0
81,7786,0.0
81,68137,0.0
159,6786,0.0
24,1161,0.0
247,2987,0.0
68,45668,0.0
73,3174,0.0
476,2683,0.0
292,31433,0.0
333,4014,0.0
547,37733,0.0
585,2203,0.0
580,5219,0.0
527,2329,0.0
283,6370,0.0
309,4034,0.0
259,34,0.0
212,5047,0.0
596,6365,0.0
213,103341,0.0
388,1025,1.0
407,2916,0.0
119,1591,0.0
139,3538,0.0
398,173,1.0
472,2359,1.0
219,2355,0.0
318,648,0.0
294,10,0.0
505,52967,0.0
371,4011,0.0
15,122890,0.0
457,61323,0.0
23,6235,0.0
388,1095,1.0
468,2084,0.0
248,3706,0.0
362,4993,0.0
200,42015,0.0
561,45728,0.0
382,46967,0.0
452,4378,0.0
358,1641,0.0
49,4047,1.0
379,5995,0.0
427,111921,0.0
212,72407,0.0
102,581,0.0
176,6283,0.0
298,81229,1.0
624,4198,0.0
388,3355,0.0
468,70488,0.0
652,26854,0.0
636,724,0.0
95,3961,0.0
30,1952,0.0
598,3977,0.0
386,306,0.0
461,2028,0.0
425,2762,1.0
547,111795,0.0
522,356,0.0
111,587,0.0
15,588,0.0
537,1304,0.0
380,45499,0.0
408,2059,0.0
19,608,1.0
119,1009,0.0
504,1887,0.0
23,6711,0.0
222,900,1.0
353,4866,0.0
475,36519,0.0
19,1221,1.0
525,4643,0.0
60,30749,1.0
99,608,1.0
596,2944,0.0
201,4085,0.0
460,2829,0.0
580,55280,0.0
96,1219,1.0
344,522,0.0
242,3160,1.0
575,2287,0.0
442,344,0.0
624,45728,1.0
234,46578,0.0
378,3462,0.0
280,1094,1.0
547,45837,0.0
451,2064,1.0
145,588,0.0
77,8958,0.0
264,2671,0.0
94,1252,0.0
73,256,0.0
529,923,0.0
212,60471,0.0
54,1203,0.0
88,8784,0.0
290,457,0.0
287,90405,0.0
34,1120,0.0
327,8360,0.0
574,60950,0.0
216,628,0.0
569,151,0.0
447,344,0.0
213,4447,0.0
605,1929,0.0
411,1500,0.0
214,2640,0.0
593,648,0.0
452,3967,1.0
422,3129,1.0
564,1055,0.0
624,116207,0.0
14,2038,0.0
125,33679,0.0
658,1694,1.0
15,5313,0.0
84,5418,0.0
348,235,1.0
15,434,0.0
345,4873,0.0
242,1042,0.0
148,4886,1.0
462,1376,0.0
350,1270,0.0
626,3238,0.0
596,2321,0.0
554,17,1.0
509,2794,0.0
253,110,1.0
81,3000,0.0
402,47518,0.0
502,1411,1.0
152,231,0.0
577,4963,0.0
200,4022,0.0
472,6539,0.0
614,1411,1.0
648,58029,0.0
519,4979,0.0
362,1220,0.0
463,2716,0.0
264,440,1.0
595,3549,0.0
649,223,0.0
488,64839,0.0
199,5171,0.0
634,2427,0.0
587,1179,0.0
59,150,0.0
596,6796,0.0
564,2766,0.0
574,1909,0.0
294,1681,0.0
412,3225,0.0
483,2329,1.0
96,1247,0.0
188,62,0.0
654,1566,0.0
311,7357,0.0
547,32882,0.0
254,173,0.0
212,2003,0.0
160,1678,0.0
122,318,0.0
460,442,0.0
605,1673,0.0
308,743,0.0
388,1148,1.0
200,57669,0.0
363,1371,0.0
212,2329,0.0
457,842,0.0
473,45208,0.0
134,1748,0.0
118,3198,1.0
624,78893,0.0
265,1150,0.0
379,32,0.0
107,3409,0.0
468,946,0.0
46,91529,1.0
509,1198,1.0
431,1196,1.0
312,556,0.0
262,99669,0.0
212,552,0.0
23,3559,0.0
518,1779,0.0
15,4308,0.0
407,41566,0.0
88,45447,0.0
358,1947,0.0
430,46335,0.0
262,2548,0.0
407,6062,0.0
529,3148,0.0
321,1132,0.0
468,531,0.0
557,3159,0.0
652,7036,0.0
518,3081,0.0
481,3471,0.0
21,1097,0.0
344,156,0.0
240,5505,0.0
564,2757,0.0
529,6942,0.0
236,5291,0.0
373,2054,0.0
243,1625,0.0
83,1230,1.0
287,152017,1.0
88,539,0.0
56,4878,0.0
664,8529,0.0
452,3365,0.0
631,47,1.0
596,377,0.0
489,2858,1.0
556,316,1.0
295,1527,0.0
407,4903,0.0
353,8860,0.0
358,1801,0.0
195,1320,0.0
388,1200,1.0
407,3950,0.0
527,4886,0.0
175,4016,1.0
61,58998,1.0
380,70565,0.0
239,551,0.0
439,3556,0.0
355,1994,0.0
73,6,0.0
428,357,0.0
547,89678,0.0
183,1046,1.0
605,2077,0.0
402,54276,0.0
358,1912,0.0
306,1288,0.0
427,5225,0.0
547,1259,0.0
353,4993,0.0
84,4270,0.0
514,1282,0.0
481,88125,0.0
430,1080,1.0
253,104,0.0
306,1010,0.0
160,1704,1.0
99,736,0.0
381,848,0.0
195,2359,0.0
402,40581,0.0
507,745,1.0
575,2819,0.0
306,2971,0.0
417,5014,0.0
547,7354,0.0
216,1270,1.0
461,434,0.0
452,5669,1.0
396,1022,0.0
596,5669,0.0
428,70286,0.0
117,3504,0.0
95,3033,1.0
56,54503,1.0
407,48516,0.0
380,5989,0.0
232,3019,0.0
547,1396,0.0
472,38038,0.0
574,1517,0.0
56,778,0.0
512,69122,0.0
139,2100,0.0
420,1721,0.0
134,91529,0.0
468,2053,0.0
352,2329,0.0
164,1265,0.0
624,3755,0.0
599,54259,0.0
418,6952,0.0
232,3546,0.0
199,55820,0.0
205,858,0.0
149,92535,0.0
547,3614,0.0
534,434,0.0
195,1953,0.0
236,1219,0.0
253,1136,0.0
598,4102,0.0
98,597,1.0
574,1407,0.0
200,94015,0.0
599,70183,0.0
212,253,0.0
212,4776,0.0
134,4896,0.0
30,1380,0.0
70,25,1.0
43,356,1.0
599,2291,0.0
202,3471,1.0
439,3785,0.0
594,858,1.0
78,1923,0.0
405,2803,0.0
547,92756,0.0
627,784,0.0
95,4030,0.0
121,593,0.0
544,53550,0.0
457,115569,0.0
242,1950,1.0
626,2947,1.0
598,3388,0.0
502,750,0.0
363,1032,0.0
242,371,0.0
468,2160,0.0
599,80549,1.0
232,3422,0.0
118,3196,0.0
608,1730,0.0
34,407,0.0
15,45447,0.0
652,299,0.0
534,731,0.0
312,318,0.0
267,3361,0.0
389,274,0.0
468,53894,0.0
30,1320,0.0
262,7008,0.0
105,1846,0.0
509,194,0.0
73,3476,0.0
111,2321,0.0
93,908,0.0
39,165,1.0
46,4993,1.0
524,37731,1.0
134,648,0.0
133,63876,0.0
529,44195,0.0
624,4396,1.0
26,60069,0.0
407,3259,0.0
157,57669,0.0
478,293,0.0
105,3489,0.0
15,994,0.0
475,58803,0.0
648,59126,0.0
497,1081,0.0
622,2959,1.0
263,2803,0.0
119,32,0.0
7,1125,0.0
621,6104,0.0
540,4369,0.0
324,54001,0.0
110,736,0.0
529,3258,0.0
390,1049,0.0
441,3246,0.0
577,2053,0.0
598,4865,0.0
30,1212,0.0
407,2369,0.0
547,8903,0.0
30,6237,0.0
75,5054,0.0
468,1042,0.0
427,4021,0.0
461,6947,0.0
19,628,0.0
431,6281,0.0
242,3481,1.0
335,3147,0.0
294,2748,0.0
160,3591,0.0
637,1409,0.0
102,3504,1.0
110,95,1.0
624,53464,0.0
111,5902,0.0
311,2322,0.0
294,589,0.0
275,367,1.0
534,3246,0.0
587,6230,0.0
458,49272,0.0
19,16,1.0
480,8972,0.0
99,455,0.0
547,1964,0.0
547,4585,0.0
503,76093,0.0
119,2009,0.0
487,48,0.0
423,112,0.0
664,2716,0.0
118,296,1.0
223,628,0.0
56,1197,0.0
68,5995,0.0
294,480,0.0
564,2458,0.0
468,778,0.0
494,78469,0.0
617,2541,1.0
402,31696,0.0
292,6873,0.0
239,2411,0.0
664,292,0.0
577,4993,1.0
328,356,0.0
176,1,0.0
495,480,0.0
320,30707,0.0
481,54272,0.0
353,6593,0.0
285,589,0.0
250,53953,0.0
72,103249,0.0
408,1873,1.0
125,293,0.0
501,5319,1.0
564,2536,0.0
306,3270,0.0
287,59369,0.0
407,1966,1.0
457,52722,0.0
589,780,0.0
38,6870,0.0
213,1687,0.0
574,374,0.0
472,728,0.0
382,231,0.0
268,85131,0.0
427,30820,0.0
157,85342,0.0
564,2459,1.0
353,40815,0.0
608,2360,1.0
73,53972,0.0
311,453,0.0
48,85788,0.0
355,8132,0.0
200,53322,0.0
624,150401,0.0
239,2375,0.0
33,5339,0.0
505,339,0.0
23,4167,0.0
15,4448,0.0
128,3999,1.0
240,8833,0.0
30,2188,0.0
159,30810,0.0
305,347,0.0
105,1727,0.0
466,1203,0.0
423,55820,1.0
104,2571,0.0
382,7153,0.0
462,4321,0.0
433,4993,1.0
262,90357,0.0
358,3359,1.0
88,2302,0.0
281,150,0.0
85,186,0.0
596,1101,0.0
102,1125,1.0
30,3308,0.0
614,780,0.0
607,1374,0.0
585,3210,0.0
493,736,0.0
452,5353,0.0
388,1179,1.0
501,5630,0.0
547,90866,0.0
358,317,0.0
38,8197,0.0
318,1393,0.0
655,1261,1.0
380,4995,0.0
553,45722,0.0
607,784,0.0
105,2985,0.0
520,1291,0.0
118,2178,0.0
149,4002,0.0
57,555,0.0
213,7445,0.0
547,26694,0.0
240,500,0.0
198,1244,1.0
198,3006,0.0
546,1235,0.0
472,4783,1.0
89,318,1.0
367,4643,0.0
313,2394,1.0
518,799,0.0
199,1165,0.0
561,1270,0.0
407,6932,0.0
452,5266,0.0
463,1921,0.0
138,356,0.0
119,2313,1.0
138,1213,0.0
477,3717,0.0
575,1641,0.0
187,6323,0.0
564,329,0.0
472,17,0.0
408,2447,0.0
427,4304,1.0
346,1275,0.0
294,7375,0.0
23,949,0.0
15,5010,0.0
199,44199,0.0
103,3793,0.0
212,59103,0.0
460,2571,0.0
134,7044,0.0
157,57504,0.0
380,5219,0.0
598,3386,0.0
32,349,1.0
618,4103,1.0
459,95,0.0
306,3504,0.0
605,783,0.0
480,72998,1.0
97,1219,0.0
60,2710,0.0
134,5,0.0
523,593,0.0
410,1270,1.0
160,2739,1.0
205,56587,0.0
430,2571,0.0
355,5952,1.0
250,4720,0.0
256,36,0.0
125,457,0.0
473,7293,1.0
87,52,0.0
358,3033,0.0
17,8798,0.0
30,5712,0.0
306,1268,0.0
15,26152,0.0
295,2640,0.0
601,31,0.0
514,497,0.0
537,1282,1.0
442,2918,1.0
121,551,0.0
213,2605,0.0
169,53121,1.0
254,923,0.0
534,780,1.0
250,64957,0.0
496,31,0.0
598,2772,0.0
213,1513,0.0
433,1196,1.0
212,1569,0.0
240,3787,0.0
561,6333,0.0
242,1960,1.0
624,5462,0.0
30,2245,0.0
165,5323,0.0
562,1291,1.0
48,91529,0.0
56,96728,1.0
346,2003,0.0
547,87383,0.0
643,4701,0.0
452,2338,0.0
296,4018,0.0
553,66171,0.0
270,27904,0.0
558,3844,0.0
312,1466,0.0
306,3638,0.0
463,2028,0.0
518,11,1.0
605,1221,0.0
612,73321,0.0
518,2194,1.0
296,2109,0.0
17,6530,1.0
353,832,0.0
629,383,0.0
58,19,0.0
270,117871,0.0
665,1031,0.0
73,58975,0.0
285,2986,0.0
157,94780,0.0
41,7373,0.0
19,344,0.0
550,3101,0.0
560,1882,0.0
656,1208,1.0
30,5707,0.0
605,1291,0.0
125,4085,0.0
115,3897,0.0
564,2574,0.0
212,4034,0.0
275,48516,1.0
572,48997,0.0
511,235,0.0
119,2136,0.0
624,2012,0.0
111,5055,0.0
91,78499,1.0
380,1265,0.0
201,2329,0.0
652,140747,1.0
371,137857,0.0
547,2875,0.0
149,106487,0.0
30,3063,0.0
452,225,0.0
472,2917,0.0
33,2891,0.0
480,1920,0.0
231,593,0.0
61,1035,0.0
422,3107,0.0
452,6796,0.0
175,4025,0.0
212,6297,0.0
434,838,1.0
124,5782,0.0
652,84152,0.0
340,2085,0.0
30,6234,0.0
666,588,0.0
468,1591,0.0
293,1805,0.0
90,1407,0.0
564,1206,0.0
408,1235,1.0
110,532,0.0
582,3910,0.0
30,4027,1.0
396,592,0.0
90,1552,0.0
418,780,0.0
311,3827,0.0
245,2997,1.0
463,3175,0.0
529,2803,0.0
412,3316,0.0
580,539,0.0
518,2861,0.0
358,2555,0.0
475,79702,0.0
311,1417,0.0
615,733,0.0
636,25,0.0
149,117176,0.0
48,7982,0.0
130,589,0.0
216,7156,0.0
152,33493,0.0
605,1562,0.0
547,78116,0.0
664,68954,0.0
239,2770,0.0
130,1339,0.0
369,153,0.0
380,4896,0.0
541,3578,0.0
386,2959,1.0
118,965,0.0
525,4443,1.0
473,2,1.0
170,1373,0.0
610,34437,0.0
626,2707,0.0
468,2407,0.0
436,2573,1.0
609,3019,1.0
185,2091,0.0
132,6016,0.0
88,1293,0.0
624,1409,0.0
103,1255,0.0
15,3896,0.0
407,457,0.0
142,3421,0.0
613,49272,0.0
575,1633,0.0
199,83134,0.0
428,858,1.0
564,2597,0.0
355,3917,0.0
442,5010,0.0
605,1265,0.0
652,719,0.0
665,1043,0.0
81,2959,0.0
311,491,0.0
544,86345,1.0
22,3994,0.0
518,2713,0.0
514,1187,0.0
15,59900,0.0
523,2081,1.0
627,1876,0.0
177,512,0.0
529,899,1.0
531,595,0.0
539,318,0.0
434,103,0.0
185,1282,0.0
613,2571,0.0
547,3028,0.0
624,71248,0.0
575,4263,0.0
150,1552,0.0
518,225,0.0
417,1272,0.0
524,54997,0.0
614,593,0.0
200,5956,0.0
562,1240,0.0
547,4992,0.0
36,509,0.0
607,434,0.0
30,5847,1.0
299,4697,1.0
617,364,0.0
373,2792,0.0
500,4299,0.0
559,135,0.0
480,485,0.0
34,1207,1.0
57,2097,0.0
216,1777,0.0
371,47,0.0
94,8645,0.0
353,3264,0.0
431,898,0.0
388,144,0.0
509,2692,1.0
306,1892,0.0
564,43,0.0
342,2720,0.0
570,33794,0.0
283,2997,0.0
93,368,0.0
472,3173,0.0
187,4963,0.0
472,2672,0.0
480,1682,1.0
480,1527,0.0
255,59784,0.0
269,1729,0.0
519,61024,0.0
623,2692,0.0
337,1328,0.0
348,111,1.0
299,62511,0.0
232,3284,0.0
73,2560,0.0
562,4022,0.0
564,2,0.0
460,1411,0.0
119,2915,0.0
585,480,0.0
388,337,0.0
655,8874,0.0
407,4973,1.0
199,2985,0.0
190,2580,1.0
358,1023,1.0
220,1148,1.0
501,6874,0.0
468,19,0.0
433,55820,1.0
452,19,0.0
475,4388,0.0
463,356,0.0
605,1688,1.0
382,3594,1.0
619,160,0.0
468,1200,0.0
407,2732,1.0
435,720,1.0
212,1290,0.0
251,115713,0.0
94,6365,0.0
394,60137,0.0
587,1097,0.0
394,926,0.0
471,1707,0.0
488,1918,0.0
262,27604,0.0
396,15,0.0
548,300,0.0
608,2557,0.0
397,50872,0.0
195,2115,0.0
60,2324,1.0
625,527,1.0
165,1200,0.0
564,670,0.0
15,7003,0.0
226,4973,0.0
350,4095,1.0
575,1293,0.0
265,1944,1.0
193,3210,0.0
297,7323,0.0
150,1892,0.0
94,2028,1.0
482,1997,1.0
596,55247,0.0
73,50798,0.0
503,50872,0.0
312,586,0.0
195,3608,0.0
199,86347,0.0
294,6218,0.0
452,293,0.0
624,107945,0.0
65,2863,1.0
73,267,0.0
81,6123,0.0
73,63,0.0
311,361,0.0
380,78499,0.0
306,3249,0.0
388,41997,0.0
41,2600,0.0
212,7153,1.0
165,2278,0.0
212,902,0.0
463,2263,0.0
558,3183,0.0
666,590,1.0
114,288,0.0
68,4187,0.0
154,762,0.0
234,1278,0.0
465,30793,0.0
547,1256,1.0
169,5952,1.0
127,648,0.0
394,4795,0.0
605,1084,0.0
213,76093,0.0
605,4086,1.0
204,3552,0.0
388,3145,0.0
78,2334,1.0
85,256,0.0
188,802,0.0
388,4037,1.0
656,2622,1.0
455,3160,0.0
56,52435,0.0
119,1271,0.0
128,377,1.0
247,1610,1.0
547,101088,0.0
212,51662,0.0
388,101,0.0
81,1136,0.0
402,96588,1.0
353,1196,0.0
56,1673,0.0
608,1281,0.0
59,8961,1.0
304,67508,1.0
666,592,0.0
177,2021,1.0
61,2054,0.0
431,8961,1.0
425,1198,0.0
434,1047,0.0
346,1148,0.0
481,1682,0.0
534,292,0.0
199,73321,0.0
143,2502,0.0
81,1921,0.0
547,4832,0.0
519,122886,0.0
558,2300,0.0
598,1225,0.0
468,1300,0.0
646,813,0.0
568,733,0.0
624,5027,0.0
8,1625,1.0
134,1196,0.0
433,52722,0.0
125,46578,1.0
212,32,0.0
431,50,1.0
500,3897,0.0
373,1954,0.0
111,327,0.0
656,932,1.0
418,1961,0.0
239,489,0.0
580,5481,0.0
278,923,0.0
565,2858,0.0
628,71033,0.0
630,79132,0.0
475,7360,0.0
509,1339,0.0
558,1203,1.0
250,356,1.0
68,46976,0.0
10,3005,0.0
529,2795,0.0
654,832,0.0
355,2115,0.0
294,6390,0.0
48,4011,0.0
424,3671,0.0
52,50872,0.0
136,2797,0.0
615,1653,0.0
282,3107,0.0
299,7361,0.0
518,1799,0.0
547,1611,0.0
189,1625,1.0
472,1283,1.0
558,2504,0.0
547,161,0.0
412,3255,1.0
624,4886,0.0
97,5618,0.0
128,2906,0.0
519,35836,0.0
247,165,0.0
475,153,0.0
472,1123,1.0
304,70286,1.0
529,3095,0.0
145,587,1.0
661,1704,1.0
257,1212,0.0
457,2378,0.0
394,8711,0.0
261,380,0.0
73,6378,0.0
299,26655,0.0
105,1202,0.0
547,67087,0.0
157,102445,0.0
665,1367,0.0
582,720,0.0
475,4232,0.0
176,92259,1.0
562,35836,0.0
598,3408,0.0
502,1214,0.0
461,783,0.0
558,3129,0.0
423,8142,0.0
222,953,0.0
231,2183,0.0
367,4626,1.0
603,380,1.0
412,4305,0.0
309,1196,1.0
391,497,0.0
175,4226,0.0
150,1580,0.0
246,589,1.0
232,2598,0.0
497,1296,0.0
529,6982,0.0
654,7143,0.0
294,6732,0.0
5,2997,0.0
23,1947,0.0
649,50,0.0
74,1704,0.0
51,2841,1.0
311,616,0.0
124,589,1.0
22,163,0.0
452,4277,0.0
471,186,0.0
575,4319,0.0
529,63876,0.0
42,59315,0.0
220,3201,0.0
85,588,0.0
23,1202,0.0
128,2657,1.0
311,2393,0.0
463,2262,0.0
119,2011,0.0
212,54775,0.0
358,1642,0.0
624,2860,0.0
378,48738,0.0
83,3252,0.0
306,1381,0.0
353,1682,0.0
73,55269,0.0
121,293,1.0
73,6902,0.0
201,3948,0.0
312,1299,1.0
405,5816,0.0
199,79592,0.0
218,5618,1.0
26,63,0.0
298,2,1.0
117,2324,0.0
41,1552,0.0
465,778,1.0
298,111759,1.0
509,2278,0.0
380,103253,0.0
221,112,0.0
502,1051,0.0
192,277,0.0
138,88810,0.0
185,318,1.0
472,2360,0.0
388,30812,0.0
213,4366,0.0
303,1094,0.0
367,2000,0.0
88,1909,0.0
463,293,0.0
564,3,0.0
73,653,0.0
442,32587,0.0
518,1268,0.0
15,1084,0.0
32,595,0.0
303,2997,0.0
150,1097,0.0
30,903,0.0
582,1031,0.0
30,782,0.0
284,653,0.0
283,1245,0.0
518,2333,0.0
612,4993,0.0
547,7154,0.0
199,71135,0.0
443,589,1.0
